pos,turn,result
r4r1k/ppqb2pp/n7/2p2p2/N4P2/4PBnP/PPQ3PK/R1BR4,0,0
r4r1k/ppqb2pp/n7/2p2p2/N3nP2/4PB1P/PPQ3PK/R1BR4,1,0
r4r1k/ppqb2pp/n7/2p2p2/N3BP2/4P2P/PPQ3PK/R1BR4,0,0
r4r1k/ppqb2pp/n7/2p5/N3pP2/4P2P/PPQ3PK/R1BR4,1,0
r4r1k/ppqb2pp/n7/2p5/N3pP2/1P2P2P/P1Q3PK/R1BR4,0,0
4rr1k/ppqb2pp/n7/2p5/N3pP2/1P2P2P/P1Q3PK/R1BR4,1,0
4rr1k/ppqb2pp/n7/2p5/N3pP2/BP2P2P/P1Q3PK/R2R4,0,0
4rr1k/ppq3pp/n7/2p5/b3pP2/BP2P2P/P1Q3PK/R2R4,1,0
4rr1k/ppq3pp/n7/2p5/P3pP2/B3P2P/P1Q3PK/R2R4,0,0
4rr1k/p1q3pp/np6/2p5/P3pP2/B3P2P/P1Q3PK/R2R4,1,0
4rr1k/p1q3pp/np6/2p5/P1Q1pP2/B3P2P/P5PK/R2R4,0,0
1n2rr1k/p1q3pp/1p6/2p5/P1Q1pP2/B3P2P/P5PK/R2R4,1,0
1n2rr1k/p1q3pp/1p6/P1p5/2Q1pP2/B3P2P/P5PK/R2R4,0,0
4rr1k/p1q3pp/1pn5/P1p5/2Q1pP2/B3P2P/P5PK/R2R4,1,0
4rr1k/p1q3pp/1Pn5/2p5/2Q1pP2/B3P2P/P5PK/R2R4,0,0
4rr1k/2q3pp/1pn5/2p5/2Q1pP2/B3P2P/P5PK/R2R4,1,0
4rr1k/2q3pp/1pn5/2p5/2Q1pP2/B3P2P/P5PK/1R1R4,0,0
4rr1k/2q1n1pp/1p6/2p5/2Q1pP2/B3P2P/P5PK/1R1R4,1,0
4rr1k/2q1n1pp/1p6/1Qp5/4pP2/B3P2P/P5PK/1R1R4,0,0
4rr1k/2q3pp/1p6/1Qp2n2/4pP2/B3P2P/P5PK/1R1R4,1,0
4rr1k/2q3pp/1p6/1Qp2n2/4pP2/4P2P/P5PK/1RBR4,0,0
5r1k/2q3pp/1p2r3/1Qp2n2/4pP2/4P2P/P5PK/1RBR4,1,0
5r1k/2qQ2pp/1p2r3/2p2n2/4pP2/4P2P/P5PK/1RBR4,0,0
5r1k/3q2pp/1p2r3/2p2n2/4pP2/4P2P/P5PK/1RBR4,1,0
5r1k/3R2pp/1p2r3/2p2n2/4pP2/4P2P/P5PK/1RB5,0,0
5r1k/3R2p1/1p2r3/2p2n1p/4pP2/4P2P/P5PK/1RB5,1,0
5r1k/3R2p1/1p2r3/2p2n1p/4pPP1/4P2P/P6K/1RB5,0,0
5r1k/3R2p1/1p2r3/2p2n2/4pPp1/4P2P/P6K/1RB5,1,0
5r1k/3R2p1/1p2r3/2p2n2/4pPP1/4P3/P6K/1RB5,0,0
5r1k/3R2p1/1p5r/2p2n2/4pPP1/4P3/P6K/1RB5,1,0
5r1k/3R2p1/1p5r/2p2n2/4pPP1/4P3/P5K1/1RB5,0,0
5r1k/3R2p1/1p4r1/2p2n2/4pPP1/4P3/P5K1/1RB5,1,0
5r1k/3R2p1/1p4r1/2p2n2/4pPP1/4P2K/P7/1RB5,0,0
5r1k/3R2p1/1p5r/2p2n2/4pPP1/4P2K/P7/1RB5,1,0
5r1k/3R2p1/1p5r/2p2n2/4pPP1/4P3/P5K1/1RB5,0,0
5r1k/3R2p1/1p4r1/2p2n2/4pPP1/4P3/P5K1/1RB5,1,0
5r1k/3R2p1/1p4r1/2p2n2/4pPP1/4P2K/P7/1RB5,0,0
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,-1
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,-1
rnbqkbnr/ppppp1pp/8/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R,0,-1
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R,1,-1
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R,0,-1
rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R,1,-1
rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,0,-1
rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,1,-1
rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQ1RK1,0,-1
rnbq1rk1/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQ1RK1,1,-1
rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,0,-1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,1,-1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,0,-1
rnbq1rk1/pp2p1bp/2pp1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,1,-1
rnbq1rk1/pp2p1bp/2pp1np1/5p2/2PP4/2N2NP1/PPQ1PPBP/R1B2RK1,0,-1
r1bq1rk1/pp2p1bp/n1pp1np1/5p2/2PP4/2N2NP1/PPQ1PPBP/R1B2RK1,1,-1
r1bq1rk1/pp2p1bp/n1pp1np1/5p2/2PP4/P1N2NP1/1PQ1PPBP/R1B2RK1,0,-1
r1bq1rk1/ppn1p1bp/2pp1np1/5p2/2PP4/P1N2NP1/1PQ1PPBP/R1B2RK1,1,-1
r1bq1rk1/ppn1p1bp/2pp1np1/5p2/1PPP4/P1N2NP1/2Q1PPBP/R1B2RK1,0,-1
r1b1qrk1/ppn1p1bp/2pp1np1/5p2/1PPP4/P1N2NP1/2Q1PPBP/R1B2RK1,1,-1
r1b1qrk1/ppn1p1bp/2pp1np1/5p2/1PPP4/P1N2NP1/1BQ1PPBP/R4RK1,0,-1
r3qrk1/ppn1p1bp/2ppbnp1/5p2/1PPP4/P1N2NP1/1BQ1PPBP/R4RK1,1,-1
r3qrk1/ppn1p1bp/2ppbnp1/5p2/1PPP4/P1N3P1/1BQNPPBP/R4RK1,0,-1
r4rk1/ppn1pqbp/2ppbnp1/5p2/1PPP4/P1N3P1/1BQNPPBP/R4RK1,1,-1
r4rk1/ppn1pqbp/2ppbnp1/5p2/1PPP4/P1NQ2P1/1B1NPPBP/R4RK1,0,-1
3r1rk1/ppn1pqbp/2ppbnp1/5p2/1PPP4/P1NQ2P1/1B1NPPBP/R4RK1,1,-1
3r1rk1/ppn1pqbp/2ppbnp1/5p2/1PPP4/P1NQ2P1/1B1NPPBP/2R2RK1,0,-1
3r1rk1/ppnbpqbp/2pp1np1/5p2/1PPP4/P1NQ2P1/1B1NPPBP/2R2RK1,1,-1
3r1rk1/ppnbpqbp/2pp1np1/5p2/1PPPP3/P1NQ2P1/1B1N1PBP/2R2RK1,0,-1
3r1rk1/ppnb1qbp/2pp1np1/4pp2/1PPPP3/P1NQ2P1/1B1N1PBP/2R2RK1,1,-1
3r1rk1/ppnb1qbp/2pp1np1/3Ppp2/1PP1P3/P1NQ2P1/1B1N1PBP/2R2RK1,0,-1
3r1rk1/ppnb1qbp/3p1np1/3ppp2/1PP1P3/P1NQ2P1/1B1N1PBP/2R2RK1,1,-1
3r1rk1/ppnb1qbp/3p1np1/3Ppp2/1P2P3/P1NQ2P1/1B1N1PBP/2R2RK1,0,-1
3r1rk1/ppnb1qbp/3p1np1/3Pp3/1P2p3/P1NQ2P1/1B1N1PBP/2R2RK1,1,-1
3r1rk1/ppnb1qbp/3p1np1/3Pp3/1P2N3/P1NQ2P1/1B3PBP/2R2RK1,0,-1
3r1rk1/ppnb1qbp/3p2p1/3Pp3/1P2n3/P1NQ2P1/1B3PBP/2R2RK1,1,-1
3r1rk1/ppnb1qbp/3p2p1/3Pp3/1P2Q3/P1N3P1/1B3PBP/2R2RK1,0,-1
3r1rk1/pp1b1qbp/3p2p1/1n1Pp3/1P2Q3/P1N3P1/1B3PBP/2R2RK1,1,-1
3r1rk1/pp1b1qbp/3p2p1/1n1Pp3/1P6/P1N1Q1P1/1B3PBP/2R2RK1,0,-1
3r1rk1/pp1b1qbp/3p2p1/3Pp3/1P1n4/P1N1Q1P1/1B3PBP/2R2RK1,1,-1
3r1rk1/pp1b1qbp/3p2p1/3Pp3/1P1nN3/P3Q1P1/1B3PBP/2R2RK1,0,-1
3r1rk1/pp3qbp/3p2p1/3Pp3/1P1nN1b1/P3Q1P1/1B3PBP/2R2RK1,1,-1
3r1rk1/pp3qbp/3p2p1/3Pp1N1/1P1n2b1/P3Q1P1/1B3PBP/2R2RK1,0,-1
3r1rk1/pp4bp/3p1qp1/3Pp1N1/1P1n2b1/P3Q1P1/1B3PBP/2R2RK1,1,-1
3r1rk1/ppR3bp/3p1qp1/3Pp1N1/1P1n2b1/P3Q1P1/1B3PBP/5RK1,0,-1
2r2rk1/ppR3bp/3p1qp1/3Pp1N1/1P1n2b1/P3Q1P1/1B3PBP/5RK1,1,-1
2r2rk1/pR4bp/3p1qp1/3Pp1N1/1P1n2b1/P3Q1P1/1B3PBP/5RK1,0,-1
5rk1/pR4bp/3p1qp1/3Pp1N1/1P1n2b1/P3Q1P1/1Br2PBP/5RK1,1,-1
5rk1/pR4bp/3p1qp1/3Pp1N1/1P1B2b1/P3Q1P1/2r2PBP/5RK1,0,-1
5rk1/pR4bp/3p1qp1/3P2N1/1P1p2b1/P3Q1P1/2r2PBP/5RK1,1,-1
5rk1/pR2Q1bp/3p1qp1/3P2N1/1P1p2b1/P5P1/2r2PBP/5RK1,0,-1
5rk1/pR2q1bp/3p2p1/3P2N1/1P1p2b1/P5P1/2r2PBP/5RK1,1,-1
5rk1/p3R1bp/3p2p1/3P2N1/1P1p2b1/P5P1/2r2PBP/5RK1,0,-1
5rk1/p3R1bp/3p2p1/3P2N1/1P1p4/P5P1/2r1bPBP/5RK1,1,-1
5rk1/p3R1bp/3p2p1/3P2N1/1P1p4/P5P1/2r1bPBP/4R1K1,0,-1
5rk1/p3R1bp/3p2p1/3P2N1/1P6/P2p2P1/2r1bPBP/4R1K1,1,-1
5rk1/p5bp/3p2p1/3P2N1/1P2R3/P2p2P1/2r1bPBP/4R1K1,0,-1
5rk1/p6p/3p1bp1/3P2N1/1P2R3/P2p2P1/2r1bPBP/4R1K1,1,-1
5rk1/p6p/3pNbp1/3P4/1P2R3/P2p2P1/2r1bPBP/4R1K1,0,-1
5rk1/p6p/3pN1p1/3P4/1P2R3/P1bp2P1/2r1bPBP/4R1K1,1,-1
5rk1/p6p/3pN1p1/3P4/1P2R3/P1bp2P1/2r1bPBP/5RK1,0,-1
5rk1/p6p/3pN1p1/3P4/1P2R3/P1bp2P1/2r2PBP/5bK1,1,-1
5rk1/p6p/3pN1p1/3P4/1P2R3/P1bp2P1/2r2P1P/5BK1,0,-1
5rk1/p6p/3pN1p1/3P4/1P2R3/P1b3P1/2rp1P1P/5BK1,1,-1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,-1
rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR,1,-1
rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R,0,-1
rnbqkbnr/pppp2pp/4p3/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R,1,-1
rnbqkbnr/pppp2pp/4p3/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R,0,-1
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R,1,-1
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R,0,-1
rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/2N2N2/PP2PPPP/R1BQKB1R,1,-1
rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/2N2N2/PP1BPPPP/R2QKB1R,0,-1
rnbq1rk1/pppp2pp/4pn2/5p2/1bPP4/2N2N2/PP1BPPPP/R2QKB1R,1,-1
rnbq1rk1/pppp2pp/4pn2/5p2/1bPP4/2N2NP1/PP1BPP1P/R2QKB1R,0,-1
rnbq1rk1/pp1p2pp/4pn2/2p2p2/1bPP4/2N2NP1/PP1BPP1P/R2QKB1R,1,-1
rnbq1rk1/pp1p2pp/4pn2/2P2p2/1bP5/2N2NP1/PP1BPP1P/R2QKB1R,0,-1
rnbq1rk1/pp1p2pp/4pn2/2b2p2/2P5/2N2NP1/PP1BPP1P/R2QKB1R,1,-1
rnbq1rk1/pp1p2pp/4pn2/2b2p2/2P5/2N2NP1/PP1BPPBP/R2QK2R,0,-1
rnbq1rk1/pp1p2pp/4p3/2b2p2/2P1n3/2N2NP1/PP1BPPBP/R2QK2R,1,-1
rnbq1rk1/pp1p2pp/4p3/2b2p2/2P1n3/2N2NP1/PP1BPPBP/R2Q1RK1,0,-1
rnb2rk1/pp1p2pp/1q2p3/2b2p2/2P1n3/2N2NP1/PP1BPPBP/R2Q1RK1,1,-1
rnb2rk1/pp1p2pp/1q2p3/2b2p2/2P1n3/2N1PNP1/PP1B1PBP/R2Q1RK1,0,-1
rnb2rk1/pp1p2pp/4p3/2b2p2/2P1n3/2N1PNP1/Pq1B1PBP/R2Q1RK1,1,-1
rnb2rk1/pp1p2pp/4p3/2b2p2/2P1N3/4PNP1/Pq1B1PBP/R2Q1RK1,0,-1
rnb2rk1/pp1p2pp/4p3/2b5/2P1p3/4PNP1/Pq1B1PBP/R2Q1RK1,1,-1
rnb2rk1/pp1p2pp/4p3/2b3N1/2P1p3/4P1P1/Pq1B1PBP/R2Q1RK1,0,-1
rnb2rk1/pp1pb1pp/4p3/6N1/2P1p3/4P1P1/Pq1B1PBP/R2Q1RK1,1,-1
rnb2rk1/pp1pb1pp/4p3/8/2P1N3/4P1P1/Pq1B1PBP/R2Q1RK1,0,-1
r1b2rk1/pp1pb1pp/2n1p3/8/2P1N3/4P1P1/Pq1B1PBP/R2Q1RK1,1,-1
r1b2rk1/pp1pb1pp/2n1p3/8/2P1N3/1Q2P1P1/Pq1B1PBP/R4RK1,0,-1
r1b2rk1/pp1pb1pp/2n1p3/8/2P1N3/1q2P1P1/P2B1PBP/R4RK1,1,-1
r1b2rk1/pp1pb1pp/2n1p3/8/2P1N3/1P2P1P1/3B1PBP/R4RK1,0,-1
r1b2rk1/pp2b1pp/2n1p3/3p4/2P1N3/1P2P1P1/3B1PBP/R4RK1,1,-1
r1b2rk1/pp2b1pp/2n1p3/3p4/2P5/1PN1P1P1/3B1PBP/R4RK1,0,-1
r1b2rk1/pp2b1pp/2n1p3/8/2p5/1PN1P1P1/3B1PBP/R4RK1,1,-1
r1b2rk1/pp2b1pp/2n1p3/8/2P5/2N1P1P1/3B1PBP/R4RK1,0,-1
r1b2rk1/pp2b1pp/4p3/4n3/2P5/2N1P1P1/3B1PBP/R4RK1,1,-1
r1b2rk1/pp2b1pp/4p3/1N2n3/2P5/4P1P1/3B1PBP/R4RK1,0,-1
r1b2rk1/pp2b1pp/4p3/1N6/2n5/4P1P1/3B1PBP/R4RK1,1,-1
r1b2rk1/pp2b1pp/4p3/1N6/2n5/2B1P1P1/5PBP/R4RK1,0,-1
r4rk1/pp1bb1pp/4p3/1N6/2n5/2B1P1P1/5PBP/R4RK1,1,-1
r4rk1/pp1bb1pp/4p3/1N6/2n5/2B1P1P1/5PBP/RR4K1,0,-1
r4rk1/pp1b2pp/4p3/1Nb5/2n5/2B1P1P1/5PBP/RR4K1,1,-1
r4rk1/pp1b2pp/4p3/1Nb5/2nB4/4P1P1/5PBP/RR4K1,0,-1
r5k1/pp1b2pp/4p3/1Nb2r2/2nB4/4P1P1/5PBP/RR4K1,1,-1
r5k1/pp1b2pp/4p3/1NB2r2/2n5/4P1P1/5PBP/RR4K1,0,-1
r5k1/pp1b2pp/4p3/1Nr5/2n5/4P1P1/5PBP/RR4K1,1,-1
r5k1/pp1b2pp/4p3/2r5/2nN4/4P1P1/5PBP/RR4K1,0,-1
r5k1/pp1b2pp/4p3/r7/2nN4/4P1P1/5PBP/RR4K1,1,-1
r5k1/pB1b2pp/4p3/r7/2nN4/4P1P1/5P1P/RR4K1,0,-1
1r4k1/pB1b2pp/4p3/r7/2nN4/4P1P1/5P1P/RR4K1,1,-1
1r4k1/p2b2pp/2B1p3/r7/2nN4/4P1P1/5P1P/RR4K1,0,-1
6k1/p2b2pp/2B1p3/r7/2nN4/4P1P1/5P1P/Rr4K1,1,-1
6k1/p2b2pp/2B1p3/r7/2nN4/4P1P1/5P1P/1R4K1,0,-1
6k1/p5pp/2b1p3/r7/2nN4/4P1P1/5P1P/1R4K1,1,-1
6k1/p5pp/2N1p3/r7/2n5/4P1P1/5P1P/1R4K1,0,-1
6k1/p5pp/r1N1p3/8/2n5/4P1P1/5P1P/1R4K1,1,-1
1R4k1/p5pp/r1N1p3/8/2n5/4P1P1/5P1P/6K1,0,-1
1R6/p4kpp/r1N1p3/8/2n5/4P1P1/5P1P/6K1,1,-1
8/pR3kpp/r1N1p3/8/2n5/4P1P1/5P1P/6K1,0,-1
8/pR4pp/r1N1pk2/8/2n5/4P1P1/5P1P/6K1,1,-1
8/NR4pp/r3pk2/8/2n5/4P1P1/5P1P/6K1,0,-1
8/NR4pp/4pk2/8/2n5/4P1P1/5P1P/r5K1,1,-1
8/NR4pp/4pk2/8/2n5/4P1P1/5PKP/r7,0,-1
8/NR4pp/4pk2/8/2n5/4P1P1/r4PKP/8,1,-1
8/1R4pp/2N1pk2/8/2n5/4P1P1/r4PKP/8,0,-1
8/1R4pp/2N1pk2/8/8/4n1P1/r4PKP/8,1,-1
8/1R4pp/2N1pk2/8/8/4nKP1/r4P1P/8,0,-1
8/1R4pp/2N1pk2/8/8/5KP1/r4P1P/3n4,1,-1
8/1R4pp/4pk2/8/3N4/5KP1/r4P1P/3n4,0,-1
8/1R4pp/4pk2/8/3N4/5KP1/5r1P/3n4,1,-1
8/1R4pp/4pk2/8/3NK3/6P1/5r1P/3n4,0,-1
8/1R4pp/4pk2/8/3NK3/2n3P1/5r1P/8,1,-1
8/1R4pp/4pk2/8/3N4/2nK2P1/5r1P/8,0,-1
8/1R4pp/4pk2/3n4/3N4/3K2P1/5r1P/8,1,-1
8/1R4pp/4pk2/3n4/3N3P/3K2P1/5r2/8,0,-1
8/1R4p1/4pk2/3n3p/3N3P/3K2P1/5r2/8,1,-1
1R6/6p1/4pk2/3n3p/3N3P/3K2P1/5r2/8,0,-1
1R6/6p1/4pk2/3n3p/3N3P/3K2P1/r7/8,1,-1
5R2/6p1/4pk2/3n3p/3N3P/3K2P1/r7/8,0,-1
5R2/4k1p1/4p3/3n3p/3N3P/3K2P1/r7/8,1,-1
7R/4k1p1/4p3/3n3p/3N3P/3K2P1/r7/8,0,-1
7R/4k1p1/4p3/3n3p/3N3P/r2K2P1/8/8,1,-1
7R/4k1p1/4p3/3n3p/2KN3P/r5P1/8/8,0,-1
7R/4k3/4p1p1/3n3p/2KN3P/r5P1/8/8,1,-1
6R1/4k3/4p1p1/3n3p/2KN3P/r5P1/8/8,0,-1
6R1/5k2/4p1p1/3n3p/2KN3P/r5P1/8/8,1,-1
3R4/5k2/4p1p1/3n3p/2KN3P/r5P1/8/8,0,-1
3R4/5k2/4p1p1/3n3p/2KN3P/6r1/8/8,1,-1
3R4/5k2/4p1p1/2Kn3p/3N3P/6r1/8/8,0,-1
3R4/5k2/4p1p1/2Kn3p/3N2rP/8/8/8,1,-1
3R4/5k2/2N1p1p1/2Kn3p/6rP/8/8/8,0,-1
3R4/5k2/2N1p1p1/2Kn3p/7r/8/8/8,1,-1
3R4/5k2/2NKp1p1/3n3p/7r/8/8/8,0,-1
3R4/5k2/2NKp1p1/3n3p/4r3/8/8/8,1,-1
3R4/5k2/3Kp1p1/3nN2p/4r3/8/8/8,0,-1
3R4/8/3Kpkp1/3nN2p/4r3/8/8/8,1,-1
5R2/8/3Kpkp1/3nN2p/4r3/8/8/8,0,-1
5R2/8/3Kp1p1/3nN1kp/4r3/8/8/8,1,-1
5R2/8/4K1p1/3nN1kp/4r3/8/8/8,0,-1
5R2/8/1n2K1p1/4N1kp/4r3/8/8/8,1,-1
8/8/1n2KRp1/4N1kp/4r3/8/8/8,0,-1
8/8/1n2KRp1/4r1kp/8/8/8/8,1,-1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,-1
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,1,-1
rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR,0,-1
rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR,1,-1
rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR,0,-1
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR,1,-1
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR,0,-1
rnbqkbnr/pp4pp/2p1p3/3p1p2/2PP4/2N1P3/PP3PPP/R1BQKBNR,1,-1
rnbqkbnr/pp4pp/2p1p3/3p1p1Q/2PP4/2N1P3/PP3PPP/R1B1KBNR,0,-1
rnbqkbnr/pp5p/2p1p1p1/3p1p1Q/2PP4/2N1P3/PP3PPP/R1B1KBNR,1,-1
rnbqkbnr/pp5p/2p1p1p1/3p1p2/2PP4/2N1P3/PP3PPP/R1BQKBNR,0,-1
rnbqkb1r/pp5p/2p1pnp1/3p1p2/2PP4/2N1P3/PP3PPP/R1BQKBNR,1,-1
rnbqkb1r/pp5p/2p1pnp1/3p1p2/2PP3P/2N1P3/PP3PP1/R1BQKBNR,0,-1
rnbqk2r/pp5p/2pbpnp1/3p1p2/2PP3P/2N1P3/PP3PP1/R1BQKBNR,1,-1
rnbqk2r/pp5p/2pbpnp1/3p1p2/2PP3P/2N1P3/PP2BPP1/R1BQK1NR,0,-1
r1bqk2r/pp1n3p/2pbpnp1/3p1p2/2PP3P/2N1P3/PP2BPP1/R1BQK1NR,1,-1
r1bqk2r/pp1n3p/2pbpnp1/3p1p1P/2PP4/2N1P3/PP2BPP1/R1BQK1NR,0,-1
r1bqk2r/pp1n3p/2pbpn2/3p1ppP/2PP4/2N1P3/PP2BPP1/R1BQK1NR,1,-1
r1bqk2r/pp1n3p/2pbpn2/3P1ppP/3P4/2N1P3/PP2BPP1/R1BQK1NR,0,-1
r1bqk2r/pp1n3p/3bpn2/3p1ppP/3P4/2N1P3/PP2BPP1/R1BQK1NR,1,-1
r1bqk2r/pp1n3p/3bpn2/3p1ppP/3P2P1/2N1P3/PP2BP2/R1BQK1NR,0,-1
r1bqk2r/pp1n3p/3bpn2/3p2pP/3P2p1/2N1P3/PP2BP2/R1BQK1NR,1,-1
r1bqk2r/pp1n3p/3bpn2/3p2pP/3P2B1/2N1P3/PP3P2/R1BQK1NR,0,-1
r1b1k2r/pp1nq2p/3bpn2/3p2pP/3P2B1/2N1P3/PP3P2/R1BQK1NR,1,-1
r1b1k2r/pp1nq2p/3bpn2/3p2pP/3P4/2N1PB2/PP3P2/R1BQK1NR,0,-1
r1b1k2r/pp2q2p/1n1bpn2/3p2pP/3P4/2N1PB2/PP3P2/R1BQK1NR,1,-1
r1b1k2r/pp2q2p/1n1bpn1P/3p2p1/3P4/2N1PB2/PP3P2/R1BQK1NR,0,-1
r3k2r/pp1bq2p/1n1bpn1P/3p2p1/3P4/2N1PB2/PP3P2/R1BQK1NR,1,-1
r3k2r/pp1bq2p/1n1bpn1P/3p2pB/3P4/2N1P3/PP3P2/R1BQK1NR,0,-1
r2k3r/pp1bq2p/1n1bpn1P/3p2pB/3P4/2N1P3/PP3P2/R1BQK1NR,1,-1
r2k3r/pp1bq2p/1n1bpn1P/3p2pB/3P4/2N1P2N/PP3P2/R1BQK2R,0,-1
r2k2r1/pp1bq2p/1n1bpn1P/3p2pB/3P4/2N1P2N/PP3P2/R1BQK2R,1,-1
r2k2r1/pp1bq2p/1n1bpn1P/3p2pB/3P4/2N1P2N/PP3P2/R1BQK1R1,0,-1
r2k2r1/pp1bq2p/1n1bpn1P/3p3B/3P2p1/2N1P2N/PP3P2/R1BQK1R1,1,-1
r2k2r1/pp1bq2p/1n1bpn1P/3p4/3P2B1/2N1P2N/PP3P2/R1BQK1R1,0,-1
r2k2r1/pp1bq2p/1n1bp2P/3p4/3P2n1/2N1P2N/PP3P2/R1BQK1R1,1,-1
r2k2r1/pp1bq2p/1n1bp2P/3p4/3P2R1/2N1P2N/PP3P2/R1BQK3,0,-1
r2k4/pp1bq2p/1n1bp2P/3p4/3P2r1/2N1P2N/PP3P2/R1BQK3,1,-1
r2k4/pp1bq2p/1n1bp2P/3p4/3P2Q1/2N1P2N/PP3P2/R1B1K3,0,-1
r2k4/pp1bq2p/1n1b3P/3pp3/3P2Q1/2N1P2N/PP3P2/R1B1K3,1,-1
r2k2Q1/pp1bq2p/1n1b3P/3pp3/3P4/2N1P2N/PP3P2/R1B1K3,0,-1
r5Q1/ppkbq2p/1n1b3P/3pp3/3P4/2N1P2N/PP3P2/R1B1K3,1,-1
Q7/ppkbq2p/1n1b3P/3pp3/3P4/2N1P2N/PP3P2/R1B1K3,0,-1
Q7/ppkbq2p/1n1b3P/3p4/3p4/2N1P2N/PP3P2/R1B1K3,1,-1
6Q1/ppkbq2p/1n1b3P/3p4/3p4/2N1P2N/PP3P2/R1B1K3,0,-1
6Q1/ppkbq2p/1n1b3P/3p4/8/2p1P2N/PP3P2/R1B1K3,1,-1
6Q1/ppkbq2p/1n1b3P/3p2N1/8/2p1P3/PP3P2/R1B1K3,0,-1
6Q1/ppkbq2p/1n5P/3pb1N1/8/2p1P3/PP3P2/R1B1K3,1,-1
6Q1/ppkbq2p/1n5P/3pb1N1/8/2p1P3/PP3P2/1RB1K3,0,-1
6Q1/ppkb3p/1n5P/3pb1N1/1q6/2p1P3/PP3P2/1RB1K3,1,-1
6Q1/ppkb3p/1n2N2P/3pb3/1q6/2p1P3/PP3P2/1RB1K3,0,-1
6Q1/ppk4p/1n2b2P/3pb3/1q6/2p1P3/PP3P2/1RB1K3,1,-1
8/ppk4Q/1n2b2P/3pb3/1q6/2p1P3/PP3P2/1RB1K3,0,-1
1k6/pp5Q/1n2b2P/3pb3/1q6/2p1P3/PP3P2/1RB1K3,1,-1
1k6/pp5Q/1n2b2P/3pb3/1q6/2P1P3/P4P2/1RB1K3,0,-1
1k6/pp5Q/1n2b2P/3p4/1q6/2b1P3/P4P2/1RB1K3,1,-1
1k6/pp5Q/1n2b2P/3p4/1q6/2b1P3/P2B1P2/1R2K3,0,-1
1k6/pp5Q/1n2b2P/3p4/1q6/4P3/P2b1P2/1R2K3,1,-1
1k6/pp5Q/1n2b2P/3p4/1q6/4P3/P2bKP2/1R6,0,-1
1k6/pp5Q/1n2b2P/3p4/8/2q1P3/P2bKP2/1R6,1,-1
1k6/pp5Q/1n2b2P/3p4/8/1Rq1P3/P2bKP2/8,0,-1
1k6/pp5Q/1n2b2P/3p4/8/1R2P3/P2bKP2/q7,1,-1
1k6/pp5Q/1n2b2P/3p4/8/1R2P3/P2K1P2/q7,0,-1
1k6/pp5Q/4b2P/3p4/2n5/1R2P3/P2K1P2/q7,1,-1
1k6/pp5Q/4b2P/3p4/2n5/1R2P3/P3KP2/q7,0,-1
1k6/pp5Q/7P/3p4/2n3b1/1R2P3/P3KP2/q7,1,-1
